Корневая,Подкатегория 1,ID товара,Название товара или услуги,Название товара в URL,URL,Краткое описание,Полное описание,Видимость на витрине,Применять скидки,Тег title,Мета-тег keywords,Мета-тег description,Размещение на сайте,Весовой коэффициент,Валюта склада,НДС,Единица измерения,Габариты,Изображения,Ссылка на видео,Свойство: Размер,Свойство: Цвет,Свойство: размер,Свойство: цвет,ID варианта,Артикул,Штрих-код,Внешний ID,Габариты варианта,Цена продажи,Старая цена,Цена закупки,Остаток,Вес,Изображения варианта,Параметр: fid,Параметр: OLDLINK,Дополнительное поле: ID Мой Склад,Параметр: Метка
Мой склад,Бра,354797573,Топ High stretch зеленый,top-high-stretch-zelenyy,https://myshop-buy636.myinsales.ru/product/top-high-stretch-zelenyy,,"<br />Топ High stretch со съемными чашечками на груди и с функцией регулировки лямок подстроятся под любой рост. Насыщенный зеленый с эффектом ""вареной джинсы"" . <br /><br />• Посадка на любой рост <br />• Съемные чашечки на груди <br />• Декоративное плетение <br />• Регулировка лямок <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг<br /><br />Состав: 94% нейлон, 6% спандекс <br /><br />Рекомендации по уходу:<br />Машинная стирка при 30 градусах;<br />Барабанная сушка, глажка и отбеливание запрещены<br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта - S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3462-6539-4639-a137-333962383634/1286313625.jpg https://static.tildacdn.com/tild3639-3666-4637-b765-393035393439/1286316059.jpg https://static.tildacdn.com/tild3033-3131-4062-a632-393438316635/1286313488.jpg https://static.tildacdn.com/tild3836-6364-4264-b464-303865343062/__last_variant.png,,,,S,,600023915,DF-01.0018,,600023915,,1190,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-338453052021-top-high-stretch-zelenii,https://define.moscow/weekoffer/tproduct/392303695-338453052021-top-high-stretch-zelenii,KX87SQCLh0CqN-JpeVtvz2,Last size -70%
Мой склад,Бра,354797573,Топ High stretch зеленый,top-high-stretch-zelenyy,https://myshop-buy636.myinsales.ru/product/top-high-stretch-zelenyy,,"<br />Топ High stretch со съемными чашечками на груди и с функцией регулировки лямок подстроятся под любой рост. Насыщенный зеленый с эффектом ""вареной джинсы"" . <br /><br />• Посадка на любой рост <br />• Съемные чашечки на груди <br />• Декоративное плетение <br />• Регулировка лямок <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг<br /><br />Состав: 94% нейлон, 6% спандекс <br /><br />Рекомендации по уходу:<br />Машинная стирка при 30 градусах;<br />Барабанная сушка, глажка и отбеливание запрещены<br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта - S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3462-6539-4639-a137-333962383634/1286313625.jpg https://static.tildacdn.com/tild3639-3666-4637-b765-393035393439/1286316059.jpg https://static.tildacdn.com/tild3033-3131-4062-a632-393438316635/1286313488.jpg https://static.tildacdn.com/tild3836-6364-4264-b464-303865343062/__last_variant.png,,,,M,,600023917,DF-01.0018,,600023917,,1190,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-338453052021-top-high-stretch-zelenii,https://define.moscow/weekoffer/tproduct/392303695-338453052021-top-high-stretch-zelenii,KX87SQCLh0CqN-JpeVtvz2,Last size -70%
Мой склад,Бра,354797575,Бра New Way Хаки,bra-new-way-haki,https://myshop-buy636.myinsales.ru/product/bra-new-way-haki,,"<br /><br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг<br /><br />Состав: 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер M",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6538-6633-4730-b562-323933663036/1049090321.jpg https://static.tildacdn.com/tild3565-3633-4866-b837-326430343565/1049092781.jpg https://static.tildacdn.com/tild3432-3236-4165-b162-323436623330/1049090520.jpg https://static.tildacdn.com/tild3063-3036-4064-b235-393735353463/__last_variant.png,"",,,S,,600023918,DF-01.0033,,600023918,,1190,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-859869930521-top-new-way-1-haki,https://define.moscow/weekoffer/tproduct/392303695-859869930521-top-new-way-1-haki,8Aqf2SkniMLwvVO3sSGbu3,Last size -63%
Мой склад,Бра,354797575,Бра New Way Хаки,bra-new-way-haki,https://myshop-buy636.myinsales.ru/product/bra-new-way-haki,,"<br /><br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг<br /><br />Состав: 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер M",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6538-6633-4730-b562-323933663036/1049090321.jpg https://static.tildacdn.com/tild3565-3633-4866-b837-326430343565/1049092781.jpg https://static.tildacdn.com/tild3432-3236-4165-b162-323436623330/1049090520.jpg https://static.tildacdn.com/tild3063-3036-4064-b235-393735353463/__last_variant.png,"",,,M,,600023920,DF-01.0033,,600023920,,1190,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-859869930521-top-new-way-1-haki,https://define.moscow/weekoffer/tproduct/392303695-859869930521-top-new-way-1-haki,8Aqf2SkniMLwvVO3sSGbu3,Last size -63%
Мой склад,Бра,354797575,Бра New Way Хаки,bra-new-way-haki,https://myshop-buy636.myinsales.ru/product/bra-new-way-haki,,"<br /><br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота)<br />• Антипиллинг<br /><br />Состав: 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу:<br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 175 см, 89-62-92 см <br />Размер M",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild6538-6633-4730-b562-323933663036/1049090321.jpg https://static.tildacdn.com/tild3565-3633-4866-b837-326430343565/1049092781.jpg https://static.tildacdn.com/tild3432-3236-4165-b162-323436623330/1049090520.jpg https://static.tildacdn.com/tild3063-3036-4064-b235-393735353463/__last_variant.png,"",,,L,,600023919,DF-01.0033,,600023919,,1190,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-859869930521-top-new-way-1-haki,https://define.moscow/weekoffer/tproduct/392303695-859869930521-top-new-way-1-haki,8Aqf2SkniMLwvVO3sSGbu3,Last size -63%
Мой склад,Бра,354797576,Топ Vera розовый,top-vera-rozovyy,https://myshop-buy636.myinsales.ru/product/top-vera-rozovyy,,"<br />Топ Vera - мягкий и нежный из гипоаллергенной нити на все случаи жизни как спортивной так и повседневной. <br /><br />• Съемные чашечки на груди <br />• Контурное плетение <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото: <br />Модель - рост 176 см, параметры 78-59-90 см <br />Размер комплекта — S",выставлен,да,,,,Каталог/Admin/SALE ## Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3330-3335-4231-b231-623836666335/1222358874.jpg https://static.tildacdn.com/tild3434-3065-4265-a364-363430663136/1222358931.jpg https://static.tildacdn.com/tild3163-6165-4263-b963-626665376366/__last_variant.png,"",,,S,,600023921,DF-01.0013,,600023921,,2737.5,,,0,,,https://define.moscow/weekoffer/tproduct/392303695-524854708961-top-vera-pilnaya-roza,https://define.moscow/weekoffer/tproduct/392303695-524854708961-top-vera-pilnaya-roza,ODL6KKGbhydhSegZCdm3R3,Last size -25%
Мой склад,Бра,354797580,Топ короткий New Way Бордо,top-korotkiy-new-way-bordo,https://myshop-buy636.myinsales.ru/product/top-korotkiy-new-way-bordo,,"<br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3032-3337-4133-a334-616130663962/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild6133-3738-4765-b931-336632366231/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3030-3362-4463-a565-336137613939/1049123626.jpg https://static.tildacdn.com/tild3839-3736-4361-b762-653536646261/1049124014.jpg https://static.tildacdn.com/tild3838-6636-4133-a466-653461363063/__last_variant.png,"",,,S,бордо,600023930,DF-01.0010,,600023930,,2400,,,0,,,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,ZVaXZDXrgVMq3hz9VtQcJ2,
Мой склад,Бра,354797580,Топ короткий New Way Бордо,top-korotkiy-new-way-bordo,https://myshop-buy636.myinsales.ru/product/top-korotkiy-new-way-bordo,,"<br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3032-3337-4133-a334-616130663962/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild6133-3738-4765-b931-336632366231/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3030-3362-4463-a565-336137613939/1049123626.jpg https://static.tildacdn.com/tild3839-3736-4361-b762-653536646261/1049124014.jpg https://static.tildacdn.com/tild3838-6636-4133-a466-653461363063/__last_variant.png,"",,,M,бордо,600023929,DF-01.0010,,600023929,,2400,,,0,,,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,ZVaXZDXrgVMq3hz9VtQcJ2,
Мой склад,Бра,354797580,Топ короткий New Way Бордо,top-korotkiy-new-way-bordo,https://myshop-buy636.myinsales.ru/product/top-korotkiy-new-way-bordo,,"<br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3032-3337-4133-a334-616130663962/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild6133-3738-4765-b931-336632366231/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3030-3362-4463-a565-336137613939/1049123626.jpg https://static.tildacdn.com/tild3839-3736-4361-b762-653536646261/1049124014.jpg https://static.tildacdn.com/tild3838-6636-4133-a466-653461363063/__last_variant.png,"",,,L,бордо,600023928,DF-01.0010,,600023928,,2400,,,0,,,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,ZVaXZDXrgVMq3hz9VtQcJ2,
Мой склад,Бра,354797580,Топ короткий New Way Бордо,top-korotkiy-new-way-bordo,https://myshop-buy636.myinsales.ru/product/top-korotkiy-new-way-bordo,,"<br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3032-3337-4133-a334-616130663962/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild6133-3738-4765-b931-336632366231/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3030-3362-4463-a565-336137613939/1049123626.jpg https://static.tildacdn.com/tild3839-3736-4361-b762-653536646261/1049124014.jpg https://static.tildacdn.com/tild3838-6636-4133-a466-653461363063/__last_variant.png,"",,,XXL,-,600023926,DF-01.0010,,600023926,,2400,,,0,,,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,ZVaXZDXrgVMq3hz9VtQcJ2,
Мой склад,Бра,354797580,Топ короткий New Way Бордо,top-korotkiy-new-way-bordo,https://myshop-buy636.myinsales.ru/product/top-korotkiy-new-way-bordo,,"<br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3032-3337-4133-a334-616130663962/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild6133-3738-4765-b931-336632366231/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3030-3362-4463-a565-336137613939/1049123626.jpg https://static.tildacdn.com/tild3839-3736-4361-b762-653536646261/1049124014.jpg https://static.tildacdn.com/tild3838-6636-4133-a466-653461363063/__last_variant.png,"",,,XL,-,600023932,DF-01.0010,,600023932,,2400,,,0,,,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,https://define.moscow/tops/tproduct/360191459-197083516001-top-new-way-bordo,ZVaXZDXrgVMq3hz9VtQcJ2,
Мой склад,Бра,354797588,Бра New Way Черный,bra-new-way-chernyy,https://myshop-buy636.myinsales.ru/product/bra-new-way-chernyy,,"<br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3731-6135-4538-b339-363738643633/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3266-3835-4539-b539-313361306634/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3065-6366-4563-b765-366239626132/1049121889.jpg https://static.tildacdn.com/tild6333-6437-4633-b533-343636663765/1413962410.jpg https://static.tildacdn.com/tild6565-6665-4561-b133-393534636635/__last_variant.png,"",,,S,,600023947,DF-01.0029,,600023947,,2400,,,0,,,https://define.moscow/tops/tproduct/360191459-925184274051-top-new-way-chernii,https://define.moscow/tops/tproduct/360191459-925184274051-top-new-way-chernii,NjK2rrJNhPmmQbtV0XDDu0,
Мой склад,Бра,354797588,Бра New Way Черный,bra-new-way-chernyy,https://myshop-buy636.myinsales.ru/product/bra-new-way-chernyy,,"<br />Красивый дизайн и инновационные бесшовные технологии. Оптимальный бюстгальтер для спорта в коллекции New Way. Его плотная и удобная посадка вдохновляет на любую тренировку. <br /><br />• Кружевная отделка делает спортивный бра более женственным <br />• Съемные чашечки на груди <br />• Технология COOL DRY (изделие быстро впитывает и испаряет влагу, не оставляя следов пота) <br />• 90% нейлон, 10% эластан <br /><br />Рекомендации по уходу: <br />Допускается бережная машинная стирка при 30 градусах; <br />барабанная сушка, глажка и отбеливание запрещены <br /><br />На фото:<br />Модель - рост 175 см, 89-62-92 см <br />Размер S",выставлен,да,,,,Каталог/Admin/Топы,,RUR,Без НДС,шт,,https://static.tildacdn.com/tild3731-6135-4538-b339-363738643633/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3266-3835-4539-b539-313361306634/22_02_2021_LAB16_237.jpg https://static.tildacdn.com/tild3065-6366-4563-b765-366239626132/1049121889.jpg https://static.tildacdn.com/tild6333-6437-4633-b533-343636663765/1413962410.jpg https://static.tildacdn.com/tild6565-6665-4561-b133-393534636635/__last_variant.png,"",,,M,,600023944,DF-01.0029,,600023944,,2400,,,0,,,https://define.moscow/tops/tproduct/360191459-925184274051-top-new-way-chernii,https://define.moscow/tops/tproduct/360191459-925184274051-top-new-way-chernii,NjK2rrJNhPmmQbtV0XDDu0,
